worksheet,item,count,item_location,invoice_no,description,agency,pc,peripherals,status,item_user,item_value,purchase_date,install_date,currency,
7,Desktop,173,,,Dell Pc OPT 390,MIGHTY TOURS AND TRAVEL,376W95J,CN02N00N6418022A1JCU,Deployed,,475,04/26/12,,USD,
7,Desktop,174,,,Dell Pc OPT 390,MIGHTY TOURS AND TRAVEL,4KHQ95J,CN02N00N6418022A0DSU,Deployed,,475,04/26/12,,USD,
7,Desktop,175,,,Dell Pc OPT 390,MIGHTY TOURS AND TRAVEL,CNHQ95J,CN02N00N6418022A1FKU,Deployed,,475,04/26/12,,USD,
7,Desktop,176,,,Dell Pc OPT 390,MIGHTY TOURS AND TRAVEL,H76W95J,CN02N00N6418022A0FEU,Deployed,,475,04/26/12,,USD,
7,Desktop,177,,,Dell Pc OPT 390,MILES AND BEYOND,CC8W95J,CN02N00N6418022A0ZCU,Deployed,,475,04/26/12,,USD,
7,Desktop,178,,,Dell Pc OPT 390,MONCAL TRAVEL,9LHQ95J,CN02N00N6418022A0EAU,Deployed,,475,04/26/12,,USD,
7,Desktop,179,,,Dell Pc OPT 390,MUTHAIGA TRAVEL FVB,296W95J,CN02N00N6418022A0FJU,Deployed,,475,04/26/12,,USD,
7,Desktop,180,,,Dell Pc OPT 390,MUTHAIGA TRAVEL LTD,5L8W95J,CN02N00N6418022A1GYU,Deployed,,475,04/26/12,,USD,
7,Desktop,181,,,Dell Pc OPT 390,MUTHAIGA TRAVEL LTD,D06W95J,CN02N00N6418022A1GMU,Deployed,,475,04/26/12,,USD,
7,Desktop,182,,,Dell Pc OPT 390,MUTHAIGA TRAVEL LTD,G26W95J,CN02N00N6418022A1FQU,Deployed,,475,04/26/12,,USD,
7,Desktop,183,,,Dell Pc OPT 390,MUTHAIGA TRAVEL LTD,J26W95J,CN02N00N6418022A133U,Deployed,,475,04/26/12,,USD,
7,Desktop,184,,,Dell Pc OPT 390,NOOR,2MHQ95J,CN02N00N6418022A137U,Deployed,,475,04/26/12,,USD,
7,Desktop,185,,,Dell Pc OPT 390,NOOR,526W95J,CN02N00N6418022A0ERU,Deployed,,475,04/26/12,,USD,
7,Desktop,186,,,Dell Pc OPT 390,NOOR,GJ8W95J,CN02N00N6418022AJOU,Deployed,,475,04/26/12,,USD,
7,Desktop,187,,,Dell Pc OPT 390,NOOR,GKHQ95J,CN02N00N6418022A101U,Deployed,,475,04/26/12,,USD,
7,Desktop,188,,,Dell Pc OPT 390,NORDIC TRAVEL/RED CARPET,1NHQ95J,CN02N00N6418022A0F9U,Deployed,,475,04/26/12,,USD,
7,Desktop,189,,,Dell Pc OPT 390,NORDIC TRAVEL/RED CARPET,586W95J,CN02N00N6418022A0BVU,Deployed,,475,04/26/12,,USD,
7,Desktop,190,,,Dell Pc OPT 390,NORTH & SOUTH TRAVEL LTD,336W95J,CN02N00N6418022A1H6U,Deployed,,475,04/26/12,,USD,
7,Desktop,191,,,Dell Pc OPT 390,NORTH & SOUTH TRAVEL LTD,BJ8W95J,CN02N00N6418022A130U,Deployed,,475,04/26/12,,USD,
7,Desktop,192,,,Dell Pc OPT 390,NORTH & SOUTH TRAVEL LTD,FZ5W95J,CN02N00N6418022A0DQU,Deployed,,475,04/26/12,,USD,
7,Desktop,193,,,Dell Pc OPT 390,NORTHCOAST MYD,5H8W95J,CN02N00N6418022A0DTU,Deployed,,475,04/26/12,,USD,
7,Desktop,194,,,Dell Pc OPT 390,NORTHLINE ICRC,7M8W95J,CN02N00N6418022A0W7U,Deployed,,475,04/26/12,,USD,
7,Desktop,195,,,Dell Pc OPT 390,NORTHLINE ICRC,978W95J,CN02N00N6418022A12PU,Deployed,,475,04/26/12,,USD,
7,Desktop,196,,,Dell Pc OPT 390,NORTHLINE TRAVEL TOWN,9K8W95J,CN02N00N6418022A0ELU,Deployed,,475,04/26/12,,USD,
7,Desktop,197,,,Dell Pc OPT 390,ORYX TRAVEL,G88W95J,CN02N00N6418022A0E7U,Deployed,,475,04/26/12,,USD,
7,Desktop,198,,,Dell Pc OPT 390,PANTHER,HB8W95J,CN02N00N6418022A0EBU,Deployed,,475,04/26/12,,USD,
7,Desktop,199,,,Dell Pc OPT 390,PARGO TOURS AND TRAVEL,HJ8W95J,CN02N00N6418022A12TU,Deployed,,475,04/26/12,,USD,
7,Desktop,200,,,Dell Pc OPT 390,PEL TRAVEL ,1MHQ95J,CN02N00N6418022A12UU,Deployed,,475,04/26/12,,USD,
7,Desktop,201,,,Dell Pc OPT 390,PEL TRAVEL ,9L8W95J,CN02N00N6418022A19HU,Deployed,,475,04/26/12,,USD,
7,Desktop,202,,,Dell Pc OPT 390,PINACCLE,946W95J,CNO2NOON6418022AOEYU,Deployed,,475,04/26/12,,USD,
7,Desktop,203,,,Dell Pc OPT 390,PINACCLE,GH8W95J,CNO2NOON6418022A1GRU,Deployed,,475,04/26/12,,USD,
7,Desktop,204,,,Dell Pc OPT 390,POLLMAN NBO,C78W95J,CN02N00N6418022AIJFU,Deployed,,475,04/26/12,,USD,
7,Desktop,205,,,Dell Pc OPT 390,POLLMANS,2LHQ95J,CN02NOON641822AIAGU,Deployed,,475,04/26/12,,USD,
7,Desktop,206,,,Dell Pc OPT 390,POLLMANS,9QHQ95J,CN02NOON6418022A0WKU,Deployed,,475,04/26/12,,USD,
7,Desktop,207,,,Dell Pc OPT 390,POLLMANS,FPHQ95J,CN02NOON6418022A0ZRU,Deployed,,475,04/26/12,,USD,
7,Desktop,208,,,Dell Pc OPT 390,POPSY TOURS & TRAVEL,786W95J,CN02N00N6418022A0FMU,Deployed,,475,04/26/12,,USD,
7,Desktop,209,,,Dell Pc OPT 390,PREPS INTERNATIONAL,6LHQ95J,CNO2NOON6418022A1HQU,Deployed,,475,04/26/12,,USD,
7,Desktop,210,,,Dell Pc OPT 390,PREPS INTERNATIONAL,7H8W95J,CNO2NOON6418022A1FSU,Deployed,,475,04/26/12,,USD,
7,Desktop,211,,,Dell Pc OPT 390,PRIME TIME,1M8W95J,CNO2NOON6418022A19KU,Deployed,,475,04/26/12,,USD,
7,Desktop,212,,,Dell Pc OPT 390,PRIME TIME,8K8W95J,CN02N00N6418022A0DUU,Deployed,,475,04/26/12,,USD,
7,Desktop,213,,,Dell Pc OPT 390,RAJAIR TRAVEL LTD,CMHQ95J,CNO2NOON6418022A1GEU,Deployed,,475,04/26/12,,USD,
7,Desktop,214,,,Dell Pc OPT 390,RAYDOLL TRAVEL,9M8W95J,CN02N00N6418022A1J3U,Deployed,,475,04/26/12,,USD,
7,Desktop,215,,,Dell Pc OPT 390,RAYDOLL TRAVEL,BFBW95J,CN02N00N6418022A131U,Deployed,,475,04/26/12,,USD,
7,Desktop,216,,,Dell Pc OPT 390,RETREIVED FROM BUNSON IFC,8J8W95J,CN02N00N6418022A1HJU,Deployed,,475,04/26/12,,USD,
7,Desktop,217,,,Dell Pc OPT 390,RICKSHAW TRAVEL,326W95J,CN02N00N6418022A1G7U,Deployed,,475,04/26/12,,USD,
7,Desktop,218,,,Dell Pc OPT 390,RICKSHAW TRAVEL,3MHQ95J,CNO2NOON6418022A0ZUU,Deployed,,475,04/26/12,,USD,
7,Desktop,219,,,Dell Pc OPT 390,RICKSHAW TRAVEL,4G8W95J,CNO2NOON6418022AOFHU,Deployed,,475,04/26/12,,USD,
7,Desktop,220,,,Dell Pc OPT 390,RICKSHAW TRAVEL,5M8W95J,CNO2NOON6418022A1FRU,Deployed,,475,04/26/12,,USD,
7,Desktop,221,,,Dell Pc OPT 390,RICKSHAW TRAVEL,9H8W95J,CNO2NOON6418022A1FXU,Deployed,,475,04/26/12,,USD,
7,Desktop,222,,,Dell Pc OPT 390,RICKSHAW TRAVEL,CM8W95J,CNO2NOON6418022A10XU,Deployed,,475,04/26/12,,USD,
7,Desktop,223,,,Dell Pc OPT 390,RICKSHAW TRAVEL,FLHQ95J,CN02N00N6418022A1JFU,Deployed,,475,04/26/12,,USD,
7,Desktop,224,,,Dell Pc OPT 390,RICKSHAW TRAVEL,GG8W95J,CNO2NOON6418022A0ZWU,Deployed,,475,04/26/12,,USD,
7,Desktop,225,,,Dell Pc OPT 390,RICKSHAW TRAVEL,HH8W95J,CNO2NOON6418022A1FLU,Deployed,,475,04/26/12,,USD,
7,Desktop,226,,,Dell Pc OPT 390,RICKSHAW TRAVEL,HLHQ95J,CNO2NOON6418022A10UU,Deployed,,475,04/26/12,,USD,
7,Desktop,227,,,Dell Pc OPT 390,RICKSHAW TRAVEL,JK8W95J,CNO2NOON6418022A109U,Deployed,,475,04/26/12,,USD,
7,Desktop,228,,,Dell Pc OPT 390,ROEH TOURS,676W95J,CN02N00N6418022A16DU,Deployed,,475,04/26/12,,USD,
7,Desktop,229,,,Dell Pc OPT 390,ROEH TOURS,H36W95J,CN02N00N6418022A10PU,Deployed,,475,04/26/12,,USD,
7,Desktop,230,,,Dell Pc OPT 390,ROSKAR TRAVEL LTD,476W95J,CNO2NOON6418022A0ZKU,Deployed,,475,04/26/12,,USD,
7,Desktop,231,,,Dell Pc OPT 390,ROSKAR TRAVEL LTD,6J8W95J,CNO2NOON6418022A13XU,Deployed,,475,04/26/12,,USD,
7,Desktop,232,,,Dell Pc OPT 390,ROSKAR TRAVEL LTD,8Z5W95J,CNO2NOON6418022A1FVU,Deployed,,475,04/26/12,,USD,
7,Desktop,233,,,Dell Pc OPT 390,ROSKAR TRAVEL LTD,9F8W95J,CNO2NOON6418022A0EVU,Deployed,,475,04/26/12,,USD,
7,Desktop,234,,,Dell Pc OPT 390,ROSKAR TRAVEL LTD,CKHQ95J,CNO2NOON6418022A16KU,Deployed,,475,04/26/12,,USD,
7,Desktop,235,,,Dell Pc OPT 390,RUH TRAVEL,346W95J,CN02N00N6418022A1HEU,Deployed,,475,04/26/12,,USD,
7,Desktop,236,,,Dell Pc OPT 390,RUH TRAVEL,716W95J,CN02N00N6418022A1HSU,Deployed,,475,04/26/12,,USD,
7,Desktop,237,,,Dell Pc OPT 390,SABLE EXPRESS/SAFETY TRAVEL,2L8W95J,CN02N00N6418022A0F8U,Deployed,,475,04/26/12,,USD,
7,Desktop,238,,,Dell Pc OPT 390,SARANG TRAVEL,1H8W95J,CN02N00N6418022A1HVU,Deployed,,475,04/26/12,,USD,
7,Desktop,239,,,Dell Pc OPT 390,SARANG TRAVEL,BL8W95J,CN02N00N6418022A0UJU,Deployed,,475,04/26/12,,USD,
7,Desktop,240,,,Dell Pc OPT 390,SATGURU UPPERHILL,756W95J,CN02N00N6418022AODNU,Deployed,,475,04/26/12,,USD,
7,Desktop,241,,,Dell Pc OPT 390,SCOTT,9C8W95J,CN02N00N6418022A18CU,Deployed,,475,04/26/12,,USD,
7,Desktop,242,,,Dell Pc OPT 390,SCOTT,JJHQ95J,CN02N00N6418022A0VUU,Deployed,,475,04/26/12,,USD,
7,Desktop,243,,,Dell Pc OPT 390,SELAM TRAVEL,5MHQ95J,CN02N00N6418022A1HBU,Deployed,,475,04/26/12,,USD,
7,Desktop,244,,,Dell Pc OPT 390,SELECT TRAVEL,856W95J,CN02N00N6418022A1FMU,Deployed,,475,04/26/12,,USD,
7,Desktop,245,,,Dell Pc OPT 390,SENATOR TRAVEL SERVICES LTD,706W95J,CN02N00N6418022A0ENU,Deployed,,475,04/26/12,,USD,
7,Desktop,246,,,Dell Pc OPT 390,SENATOR TRAVEL SERVICES LTD,776W95J,CN02N00N6418022A13DU,Deployed,,475,04/26/12,,USD,
7,Desktop,247,,,Dell Pc OPT 390,SHAH TRAVEL,498W95J,CN02N00N6418022A0E8U,Deployed,,475,04/26/12,,USD,
7,Desktop,248,,,Dell Pc OPT 390,SHAH TRAVEL,696W95J,CN02N00N6418022A1JHU,Deployed,,475,04/26/12,,USD,
7,Desktop,249,,,Dell Pc OPT 390,SHIAN THIKA,FJHQ95J,CN02N00N6418022A107U,Deployed,,475,04/26/12,,USD,
7,Desktop,250,,,Dell Pc OPT 390,SHIAN THIKA,GL8W95J,CN02N00N6418022A0ZSU,Deployed,,475,04/26/12,,USD,
7,Desktop,251,,,Dell Pc OPT 390,Shian Town,986W95J,CN02N00N6418022A16MU,Deployed,,475,04/26/12,,USD,
7,Desktop,252,,,Dell Pc OPT 390,SHIAN TRAVEL,7L8W95J,CN02N00N6418022A1FYU,Deployed,,475,04/26/12,,USD,
7,Desktop,253,,,Dell Pc OPT 390,SHIMASY,426W95J,CN02N00N6418022A13WU,Deployed,,475,04/26/12,,USD,
7,Desktop,254,,,Dell Pc OPT 390,SHIMASY,9Z5W95J,CN02N00N6418022A140U,Deployed,,475,04/26/12,,USD,
7,Desktop,255,,,Dell Pc OPT 390,SHIVA TRAVEL,536W95J,CN02N00N6418022A13AU,Deployed,,475,04/26/12,,USD,
7,Desktop,256,,,Dell Pc OPT 390,SHIVA TRAVEL,GLHQ95J,CN02N00N6418022A13NU,Deployed,,475,04/26/12,,USD,
7,Desktop,257,,,Dell Pc OPT 390,SHOOR TRAVEL,2C8W95J,CN02N00N6418022A0FNU,Deployed,,475,04/26/12,,USD,
7,Desktop,258,,,Dell Pc OPT 390,SHOOR TRAVEL,H26W95J,CN02N00N6418022A10YU,Deployed,,475,04/26/12,,USD,
7,Desktop,259,,,Dell Pc OPT 390,SILVERBIRD JKIA,HMHQ95J,CN02N00N6418022A144U,Deployed,,475,04/26/12,,USD,
7,Desktop,260,,,Dell Pc OPT 390,SILVERBIRD TRAVEL,998W95J,CN02N00N6418022A1J2U,Deployed,,475,04/26/12,,USD,
7,Desktop,261,,,Dell Pc OPT 390,SILVERBIRD TRAVEL,C26W95J,CN02N00N6418022A143U,Deployed,,475,04/26/12,,USD,
7,Desktop,262,,,Dell Pc OPT 390,SIMOUN TRAVEL,926W95J,CN02N00N6418022A19JU,Deployed,,475,04/26/12,,USD,
7,Desktop,263,,,Dell Pc OPT 390,SKYVIEW TRAVEL LTD,106W95J,CN02N00N6418022A0ECU,Deployed,,475,04/26/12,,USD,
7,Desktop,264,,,Dell Pc OPT 390,SOMAK,B78W95J,CN02N00N6418022A147U,Deployed,,475,04/26/12,,USD,
7,Desktop,265,,,Dell Pc OPT 390,SOMAK TRAVEL,488W95J,CN02N00N6418022A13MU,Deployed,,475,04/26/12,,USD,
7,Desktop,266,,,Dell Pc OPT 390,SOMAK TRAVEL,F88W95J,CN02N00N6418022A1FNU,Deployed,,475,04/26/12,,USD,
7,Desktop,267,,,Dell Pc OPT 390,SOMAK TRAVEL,GB8W95J,CN02N00N6418022A0ETU,Deployed,,475,04/26/12,,USD,
7,Desktop,268,,,Dell Pc OPT 390,SPEEDBIRD TRAVEL,7F8W95J,CN02N00N6418022A1G3U,Deployed,,475,04/26/12,,USD,
7,Desktop,269,,,Dell Pc OPT 390,STAR TRAVEL,3LHQ95J,CN02N00N6418022A0F1U,Deployed,,475,04/26/12,,USD,
7,Desktop,270,,,Dell Pc OPT 390,STAR TRAVEL,DL8W95J,CN02N00N6418022A0F5U,Deployed,,475,04/26/12,,USD,
7,Desktop,271,,,Dell Pc OPT 390,TAIPAN VACATIONS,506W95J,CN02N00N6418022A1GDU,Deployed,,475,04/26/12,,USD,
7,Desktop,272,,,Dell Pc OPT 390,TAIPAN VACATIONS,GMHQ95J,CN02N00N6418022A0T7U,Deployed,,475,04/26/12,,USD,
7,Desktop,273,,,Dell Pc OPT 390,TAMANA TRAVEL,BLHQ95J,CN02N00N6418022A0F2U,Deployed,,475,04/26/12,,USD,
7,Desktop,274,,,Dell Pc OPT 390,TAMANA TRAVEL,FKHQ95J,CN02N00N6418022A0F7V,Deployed,,475,04/26/12,,USD,
7,Desktop,275,,,Dell Pc OPT 390,TAMANA TRAVEL,FNHQ95J,CN02N00N6418022A0ZQU,Deployed,,475,04/26/12,,USD,
7,Desktop,276,,,Dell Pc OPT 390,TAMANA TRAVEL,JJ8W95J,CN02N00N6418022A0GGU,Deployed,,475,04/26/12,,USD,
7,Desktop,277,,,Dell Pc OPT 390,TAMANA TRAVEL KISUMU,BNHQ95J,CN02N00N6418022A0GDU,Deployed,,475,04/26/12,,USD,
7,Desktop,278,,,Dell Pc OPT 390,TAMU SAFARIS,196W95J,CN02N00N6418022A1GVV,Deployed,,475,04/26/12,,USD,
7,Desktop,279,,,Dell Pc OPT 390,TAYLER TRAVEL,4H8W95J,CN02N00N6418022A12ZU,Deployed,,475,04/26/12,,USD,
7,Desktop,280,,,Dell Pc OPT 390,TAYLER TRAVEL,C76W95J,CN02N00N6418022A136U,Deployed,,475,04/26/12,,USD,
7,Desktop,281,,,Dell Pc OPT 390,THE TICKET COMPANY,BM8W95J,CN02N00N6418022A0GLU,Deployed,,475,04/26/12,,USD,
7,Desktop,282,,,Dell Pc OPT 390,THE TICKET COMPANY,JMHQ95J,CN02N00N6418022A139U,Deployed,,475,04/26/12,,USD,
7,Desktop,283,,,Dell Pc OPT 390,THE TRAVEL HOUSE,G56W95J,CN02N00N6418022A0ZZU,Deployed,,475,04/26/12,,USD,
7,Desktop,284,,,Dell Pc OPT 390,THE TRAVEL MART LTD,2K8W95J,CN02N00N6418022A0EFU,Deployed,,475,04/26/12,,USD,
7,Desktop,285,,,Dell Pc OPT 390,THE TRAVEL MART LTD,3PHQ95J,CN02N00N6418022A1H8U,Deployed,,475,04/26/12,,USD,
7,Desktop,286,,,Dell Pc OPT 390,THE TRAVEL MART LTD,CPHQ95J,CN02N00N6418022A13YU,Deployed,,475,04/26/12,,USD,
7,Desktop,287,,,Dell Pc OPT 390,THE TRAVEL MART LTD,DJHQ95J,CN02N00N6418022A1FTU,Deployed,,475,04/26/12,,USD,
7,Desktop,288,,,Dell Pc OPT 390,TOPDECK TRAVEL & TOURS,BH8W95J,CN02N00N6418022A10SU,Deployed,,475,04/26/12,,USD,
7,Desktop,289,,,Dell Pc OPT 390,TOPDECK TRAVEL & TOURS,DH8W95J,CN02N00N6418022A13CU,Deployed,,475,04/26/12,,USD,
7,Desktop,290,,,Dell Pc OPT 390,TOUR AFRICA SAFARIS,1J8W95J,CN02N00N6418022A1HGU,Deployed,,475,04/26/12,,USD,
7,Desktop,291,,,Dell Pc OPT 390,TOUR AFRICA SAFARIS,656W95J,CN02N00N6418022A1HCU,Deployed,,475,04/26/12,,USD,
7,Desktop,292,,,Dell Pc OPT 390,TRAVEL AFFAIRS LTD,DB8W95J,CN02N00N6418022A0EPU,Deployed,,475,04/26/12,,USD,
7,Desktop,293,,,Dell Pc OPT 390,TRAVEL AFFAIRS LTD,FD8W95J,CN02N00N6418022A0MDU,Deployed,,475,04/26/12,,USD,
7,Desktop,294,,,Dell Pc OPT 390,TRAVEL ASSOCIATES,1PHQ95J,CN02N00N6418022A0FYU,Deployed,,475,04/26/12,,USD,
7,Desktop,295,,,Dell Pc OPT 390,TRAVEL ASSOCIATES,746W95J,CN02N00N6418022A13BU,Deployed,,475,04/26/12,,USD,
7,Desktop,296,,,Dell Pc OPT 390,TRAVEL ASSOCIATES,BQHQ95J,CN02N00N6418022A1GQU,Deployed,,475,04/26/12,,USD,
7,Desktop,297,,,Dell Pc OPT 390,TRAVEL ASSOCIATES,J56W95J,CN02N00N6418022A0FDU,Deployed,,475,04/26/12,,USD,
7,Desktop,298,,,Dell Pc OPT 390,TRAVEL ASSOCIATES,JB8W95J,CN02N00N6418022A167U,Deployed,,475,04/26/12,,USD,
7,Desktop,299,,,Dell Pc OPT 390,TRAVEL CARE LTD,6D8W95J,CN02N00N6418022A02MU,Deployed,,475,04/26/12,,USD,
7,Desktop,300,,,Dell Pc OPT 390,TRAVEL CARE LTD,796W95J,CN02N00N6418022A0ZYU,Deployed,,475,04/26/12,,USD,
7,Desktop,301,,,Dell Pc OPT 390,TRAVEL CARE LTD,8F8W95J,CN02N00N6418022A0EXU,Deployed,,475,04/26/12,,USD,
7,Desktop,302,,,Dell Pc OPT 390,TRAVEL HIVE,7K8W95J,CN02N00N6418022A13HU,Deployed,,475,04/26/12,,USD,
7,Desktop,303,,,Dell Pc OPT 390,TRAVEL N' STYLE  SOUTH C,176W95J,CN02N00N6418022A10WU,Deployed,,475,04/26/12,,USD,
7,Desktop,304,,,Dell Pc OPT 390,TRAVEL N' STYLE  SOUTH C,2PHQ95J,CN02N00N6418022AOZHU,Deployed,,475,04/26/12,,USD,
7,Desktop,305,,,Dell Pc OPT 390,TRAVEL N' STYLE  SOUTH C,4MHQ95J,CN02N00N6418022A1JEU,Deployed,,475,04/26/12,,USD,
7,Desktop,306,,,Dell Pc OPT 390,TRAVEL N' STYLE  SOUTH C,7QHQ95J,CN02N00N6418022A12SU,Deployed,,475,04/26/12,,USD,
7,Desktop,307,,,Dell Pc OPT 390,TRAVEL N' STYLE  SOUTH C,836W95J,CN02N00N6418022A10NU,Deployed,,475,04/26/12,,USD,
7,Desktop,308,,,Dell Pc OPT 390,TRAVEL N' STYLE  SOUTH C,H06W95J,CN02N00N6418022A1JIU,Deployed,,475,04/26/12,,USD,
7,Desktop,309,,,Dell Pc OPT 390,TRAVEL N' STYLE PARLANDS,2NHQ95J,CNO2NOON6418022A0VNU,Deployed,,475,04/26/12,,USD,
7,Desktop,310,,,Dell Pc OPT 390,TRAVEL N' STYLE PARLANDS,396W95J,CNO2NOON6418022A16OU,Deployed,,475,04/26/12,,USD,
7,Desktop,311,,,Dell Pc OPT 390,TRAVEL N' STYLE PARLANDS,7LHQW95J,CNO2NOON6418022A0ZTU,Deployed,,475,04/26/12,,USD,
7,Desktop,312,,,Dell Pc OPT 390,TRAVEL N' STYLE PARLANDS,888W95J,CNO2NOON6418022A10DU,Deployed,,475,04/26/12,,USD,
7,Desktop,313,,,Dell Pc OPT 390,TRAVEL N' STYLE PARLANDS,9PHQ95J,CNO2NOON6418022A10EU,Deployed,,475,04/26/12,,USD,
7,Desktop,314,,,Dell Pc OPT 390,TRAVEL N' STYLE PARLANDS,DJ8W95J,CNO2NOON6418022A17BU,Deployed,,475,04/26/12,,USD,
7,Desktop,315,,,Dell Pc OPT 390,TRAVEL N' STYLE PARLANDS,DLHQ95J,CNO2NOON6418022A10TU,Deployed,,475,04/26/12,,USD,
7,Desktop,316,,,Dell Pc OPT 390,TRAVEL N' STYLE PARLANDS,J76W95J,CNO2NOON6418022A1FPU,Deployed,,475,04/26/12,,USD,
7,Desktop,317,,,Dell Pc OPT 390,TRAVEL PLAZA LTD,6QHQ95J,CN02N00N6418022A0F3U,Deployed,,475,04/26/12,,USD,
7,Desktop,318,,,Dell Pc OPT 390,TRAVEL PLAZA LTD,7Z5W95J,CN02N00N6418022A0VFU,Deployed,,475,04/26/12,,USD,
7,Desktop,319,,,Dell Pc OPT 390,TRAVEL PLAZA LTD,B76W95J,CN02N00N6418022A0W6U,Deployed,,475,04/26/12,,USD,
7,Desktop,320,,,Dell Pc OPT 390,TRAVELLERS DEN,4F8W95J,CN02N00N6418022AI34U,Deployed,,475,04/26/12,,USD,
7,Desktop,321,,,Dell Pc OPT 390,TRAVELLERS DEN,886W95J,CN02N00N6418022A0ZGU,Deployed,,475,04/26/12,,USD,
7,Desktop,322,,,Dell Pc OPT 390,TRAVELLERS DEN,HZ5W95J,CN02N00N6418022A13SU,Deployed,,475,04/26/12,,USD,
7,Desktop,323,,,Dell Pc OPT 390,TRIPPLE TOURS TRAVEL,188W95J,CN02N00N6418022A16FU,Deployed,,475,04/26/12,,USD,
7,Desktop,324,,,Dell Pc OPT 390,TRIPPLE TOURS TRAVEL,2Z5W95J,CN02N00N6418022A0ZLU,Deployed,,475,04/26/12,,USD,
7,Desktop,325,,,Dell Pc OPT 390,TRIPPLE TOURS TRAVEL,C36W95J,CN02N00N6418022A13RU,Deployed,,475,04/26/12,,USD,
7,Desktop,326,,,Dell Pc OPT 390,TULIP TRAVEL,126W95J,CN02N00N6418022A138U,Deployed,,475,04/26/12,,USD,
7,Desktop,327,,,Dell Pc OPT 390,TULIP TRAVEL,366W95J,CN02N00N6418022A10BU,Deployed,,475,04/26/12,,USD,
7,Desktop,328,,,Dell Pc OPT 390,TWIGA CAR HIRE & TOURS LTD,2KHQ95J,CN02N00N6418022A12RU,Deployed,,475,04/26/12,,USD,
7,Desktop,329,,,Dell Pc OPT 390,TWIGA CAR HIRE & TOURS LTD,3F8W95J,CN02N00N6418022A12XU,Deployed,,475,04/26/12,,USD,
7,Desktop,330,,,Dell Pc OPT 390,TWIGA CAR HIRE & TOURS LTD,4LHQ95J,CN02N00N6418022A19DU,Deployed,,475,04/26/12,,USD,
7,Desktop,331,,,Dell Pc OPT 390,TWIGA CAR HIRE & TOURS LTD,8MHQ95J,CN02N00N6418022A0YLU,Deployed,,475,04/26/12,,USD,
7,Desktop,332,,,Dell Pc OPT 390,TWIGA CAR HIRE & TOURS LTD,BG8W95J,CN02N00N6418022A1H4U,Deployed,,475,04/26/12,,USD,
7,Desktop,333,,,Dell Pc OPT 390,TWIGA CAR HIRE & TOURS LTD,DK8W95J,CN02N00N6418022A1H0U,Deployed,,475,04/26/12,,USD,
7,Desktop,334,,,Dell Pc OPT 390,TWIGA CAR HIRE & TOURS LTD,DM8W95J,CN02N00N6418022A1H5U,Deployed,,475,04/26/12,,USD,
7,Desktop,335,,,Dell Pc OPT 390,TWIGA GALLERIA,JNHQ95J,CN02N00N6418022A1H1U,Deployed,,475,04/26/12,,USD,
7,Desktop,336,,,Dell Pc OPT 390,TWIGA GALLERIA ,DF8W95J,CN02N00N6418022A1EMU,Deployed,,475,04/26/12,,USD,
7,Desktop,337,,,Dell Pc OPT 390,TWIN BUFFALOS SAFARIS & TRAVEL,588W95J,CN02N00N6418022A162U,Deployed,,475,04/26/12,,USD,
7,Desktop,338,,,Dell Pc OPT 390,UNIFORM,766W95J,CN02N00N6418022A1GSU,Deployed,,475,04/26/12,,USD,
7,Desktop,339,,,Dell Pc OPT 390,UNIFORM,GC8W95J,CN02N00N6418022A134U,Deployed,,475,04/26/12,,USD,
7,Desktop,340,,,Dell Pc OPT 390,UNIFORM,JL8W95J,CN02N00N6418022A0E5U,Deployed,,475,04/26/12,,USD,
7,Desktop,341,,,Dell Pc OPT 390,VENTURE AFRICA,3L8W95J,CN02N00N6418022A1GJU,Deployed,,475,04/26/12,,USD,
7,Desktop,342,,,Dell Pc OPT 390,VENTURE AFRICA,4Z5295J,CN02N00N6418022A1GCU,Deployed,,475,04/26/12,,USD,
7,Desktop,343,,,Dell Pc OPT 390,VENTURE AFRICA,5D8W95J,CN02N00N6418022A13JU,Deployed,,475,04/26/12,,USD,
7,Desktop,344,,,Dell Pc OPT 390,WARRANTY MACHINES,JC8W95J,,Stock,,475,04/26/12,,USD,
7,Desktop,345,,,Dell Pc OPT 390,WARRANTY MACHINES,1QHQ95J,,Stock,,475,04/26/12,,USD,
7,Desktop,346,,,Dell Pc OPT 390,WARRANTY MACHINES,216W95J,,Stock,,475,04/26/12,,USD,
7,Desktop,347,,,Dell Pc OPT 390,WARRANTY MACHINES,B26W95J,,Stock,,475,04/26/12,,USD,
7,Desktop,348,,,Dell Pc OPT 390,DEWCIS,F28W95J,,KQ to confirm with DEWCIS,,475,04/26/12,,USD,
8,Laptop,1,NBO,,DELL Latitude 5420,ACACIA SAFARIS,4WQ56S1,,Deployed,,730,05/03/12,,USD,
8,Laptop,2,NBO,,DELL Latitude 5420,AFRICAN TOUCH SAFARIS,2DG76S1,,Deployed,,730,05/03/12,,USD,
8,Laptop,3,ELD,,DELL Latitude 5420,AFRICAN TOUCH SAFARIS,4WMB6S1,,Deployed,,730,05/03/12,,USD,
8,Laptop,4,NBO,,DELL Latitude 5420,AFRICAN TOUCH SAFARIS,4WQO6S1,,Deployed,,730,05/03/12,,USD,
8,Laptop,5,KSM,,DELL Latitude 5420,AFRICAN TOUCH SAFARIS KSM,2DF25S1,,Deployed,,730,05/03/12,,USD,
